Time,CO2_0,CO2_3,Tcase_3,AirTemp_3,RH_3,Patm_3,WindDirec_3,WindSpeed,Rain
2008-10-17 07:00:00,0.03346,0.198537,22.524067,20.023841,55.936487,956.308411,350.558419,0,0
2008-10-17 08:00:00,0.028944,0.199039,22.890284,19.227541,57.376502,956.308411,239.284031,0,0
2008-10-17 09:00:00,0.02493,0.195527,23.119169,19.394431,58.086973,956.408545,268.684398,0,0
2008-10-17 10:00:00,0.02493,0.195025,23.317536,19.408735,58.640092,956.222582,284.219974,0,0
2008-10-17 11:00:00,0.025431,0.191513,23.546422,20.019073,56.489605,955.922182,230.387778,38.934426,0
2008-10-17 12:00:00,0.025431,0.198537,24.03471,22.307839,48.464619,955.40721,237.772107,0,0
2008-10-17 13:00:00,0.028944,0.191011,24.698478,21.683197,65.649437,954.849323,31.925719,2.459016,0
2008-10-17 14:00:00,0.020414,0.195527,25.377504,20.967957,75.557887,954.892237,114.391363,9.42623,0
2008-10-17 15:00:00,0.017905,0.196029,25.461429,19.799733,79.567995,955.035285,101.293492,7.377049,0
2008-10-17 16:00:00,0.02493,0.190509,25.186767,17.439443,87.683578,955.035285,53.459693,0,0
2008-10-17 17:00:00,0.028944,0.195025,24.767144,17.99733,77.536716,955.521648,243.693812,37.295082,0
2008-10-17 18:00:00,0.028944,0.199039,24.469593,16.07572,93.124166,955.192638,62.229953,8.196721,1
2008-10-17 19:00:00,0.025431,0.195025,24.20256,15.927904,88.518024,955.636086,308.728496,0,0
2008-10-17 20:00:00,0.028944,0.182481,23.828714,16.399962,77.531947,955.893572,277.695689,0.409836,0
2008-10-17 21:00:00,0.029947,0.199039,23.57694,15.770551,81.537288,955.721915,22.651484,0,0
2008-10-17 22:00:00,0.03346,0.190509,23.225982,15.703796,81.790006,955.864963,335.296742,0.409836,0
2008-10-17 23:00:00,0.025431,0.195527,22.890284,15.493992,79.424948,955.464429,353.012558,0,0
2008-10-18 00:00:00,0.029446,0.195025,22.524067,15.217433,76.201602,955.34999,345.951431,0,0
2008-10-18 01:00:00,0.025431,0.195025,22.3257,15.679954,71.042342,955.335686,337.980957,3.688525,0
2008-10-18 02:00:00,0.029446,0.194523,22.096815,15.293725,73.812703,955.092504,326.203281,0,0
2008-10-18 03:00:00,0.032456,0.199039,21.814523,14.545108,79.25329,955.121114,357.646937,0,0
2008-10-18 04:00:00,0.037975,0.203555,21.722969,15.017166,76.363723,955.521648,328.460212,18.442623,0
2008-10-18 05:00:00,0.037474,0.203555,21.516972,14.802594,77.164791,955.693305,343.979355,22.131148,0
2008-10-18 06:00:00,0.042491,0.195025,21.524601,16.633607,69.082586,956.308411,341.070542,0.409836,0
2008-10-18 07:00:00,0.042491,0.199039,21.906077,19.790196,64.400153,957.066565,266.904051,0,0
2008-10-18 08:00:00,0.03346,0.199039,22.745323,20.338547,70.49876,957.7675,105.495109,0.409836,0
2008-10-18 09:00:00,0.028944,0.207569,24.011822,22.03128,54.477398,958.282472,221.069718,6.967213,0
2008-10-18 10:00:00,0.021919,0.199541,25.346986,21.521076,65.530231,958.539958,95.322484,38.114754,0
2008-10-18 11:00:00,0.021919,0.192015,26.54482,21.854854,63.656304,958.311081,94.911635,33.606557,0
2008-10-18 12:00:00,0.017403,0.183485,27.597692,22.016975,66.326531,958.03929,93.443534,21.311475,0
2008-10-18 13:00:00,0.025933,0.204057,27.879984,19.995232,74.914171,957.910547,84.51989,19.672131,0
2008-10-18 14:00:00,0.021417,0.191513,28.085981,21.072859,69.602327,958.182338,77.436851,10.245902,0
2008-10-18 15:00:00,0.021417,0.17646,27.864725,17.88766,85.571238,957.624452,65.713954,6.967213,0
2008-10-18 16:00:00,0.02493,0.182481,27.284882,17.191493,90.511158,958.311081,81.134493,0,0
2008-10-18 17:00:00,0.032958,0.179471,26.85763,17.000763,89.624261,958.883273,81.134493,0,0
2008-10-18 18:00:00,0.036972,0.182481,26.392229,16.461949,87.936296,959.040626,63.648753,0,0
2008-10-18 19:00:00,0.03346,0.186997,25.858164,15.889758,89.443067,959.584208,63.665187,0,0
2008-10-18 20:00:00,0.021417,0.191011,25.179137,15.336639,87.368873,959.984742,61.200092,0,0
2008-10-18 21:00:00,0.03346,0.191011,24.713737,15.288957,86.257868,960.170704,351.500633,0,0
2008-10-18 22:00:00,0.032958,0.195025,24.04234,15.064848,86.014686,959.984742,357.466163,0,0
2008-10-18 23:00:00,0.029446,0.194523,23.599828,15.112531,86.372306,960.027656,278.15584,0,0
2008-10-19 00:00:00,0.025933,0.194523,23.248871,15.160214,86.687011,960.285142,260.88922,11.885246,0
2008-10-19 01:00:00,0.025431,0.198537,22.890284,14.969483,85.18024,960.170704,309.029786,0.409836,0
2008-10-19 02:00:00,0.029446,0.200043,22.569844,14.864581,84.760633,960.09918,265.452384,11.885246,0
2008-10-19 03:00:00,0.032958,0.195025,22.287552,14.907496,84.05493,960.09918,273.828229,2.868852,0
2008-10-19 04:00:00,0.028944,0.207067,22.112074,14.664314,83.392142,960.299447,320.659556,0,0
2008-10-19 05:00:00,0.028944,0.211081,21.883188,14.168415,85.084875,960.542628,312.053635,0,0
2008-10-19 06:00:00,0.03346,0.194523,21.814523,16.328438,79.925615,961.429525,323.113695,0,0
2008-10-19 07:00:00,0.03346,0.204057,22.180739,19.055884,76.616441,962.287812,236.961364,0,0
2008-10-19 08:00:00,0.029947,0.199039,22.836877,20.271791,74.256151,962.860004,132.863142,0.409836,0
2008-10-19 09:00:00,0.023926,0.206566,23.706641,20.791532,73.4074,963.246233,221.765423,15.163934,0
2008-10-19 10:00:00,0.020916,0.207067,24.378038,20.572191,76.492466,963.246233,158.412482,0.409836,0
2008-10-19 11:00:00,0.025431,0.190509,25.125731,20.715239,73.431242,963.203319,234.282628,11.47541,0
2008-10-19 12:00:00,0.032456,0.186997,25.842905,21.835781,71.419035,962.931528,90.118395,15.57377,0
2008-10-19 13:00:00,0.025431,0.179973,26.125196,19.184627,91.193019,962.201984,340.309102,2.868852,0.6
2008-10-19 14:00:00,0.020414,0.178969,25.75135,18.07839,95.150677,962.13046,33.864927,3.278689,0
2008-10-19 15:00:00,0.025431,0.182481,25.781868,17.534808,96.242609,962.10185,133.635538,4.508197,0
2008-10-19 16:00:00,0.029947,0.182983,25.697944,16.957849,98.650582,962.359336,99.803479,2.868852,0
2008-10-19 17:00:00,0.028944,0.186997,25.499577,16.686058,100.209804,963.017356,104.991135,0,0
2008-10-19 18:00:00,0.025431,0.190509,25.224914,16.004196,100.786763,963.11749,98.056001,0,0
2008-10-19 19:00:00,0.041488,0.182481,24.835809,15.379554,100.381461,963.503719,16.516136,0,0
2008-10-19 20:00:00,0.03346,0.189004,24.454334,15.408163,100.176426,963.80412,16.510658,0,0
2008-10-19 21:00:00,0.037474,0.187499,24.072858,15.017166,100.238413,963.703986,16.516136,0,0
2008-10-19 22:00:00,0.03346,0.194523,23.622717,14.459279,98.364486,963.546634,3.916762,0,0
2008-10-19 23:00:00,0.036972,0.191011,23.340425,14.97902,97.010299,963.546634,332.141421,0,0
2008-10-20 00:00:00,0.034463,0.190509,22.897913,14.387755,94.487889,963.560938,353.209766,0,0
2008-10-20 01:00:00,0.03346,0.202552,22.577474,14.416365,95.327103,963.374976,345.754223,0.409836,0
2008-10-20 02:00:00,0.03346,0.198537,22.493549,14.230402,97.911501,963.11749,333.64239,0,0
2008-10-20 03:00:00,0.028944,0.202552,22.218887,14.201793,97.000763,962.845699,326.794903,0,0
2008-10-20 04:00:00,0.03346,0.195025,22.02052,14.435438,98.87469,962.860004,349.309438,0,0.2
2008-10-20 05:00:00,0.028944,0.202552,21.845041,14.149342,99.523174,963.060271,305.627955,0,0
2008-10-20 06:00:00,0.037474,0.195527,21.738228,14.54034,95.946977,963.47511,300.960708,0,0
2008-10-20 07:00:00,0.038477,0.195025,21.898447,17.220103,87.664505,964.147435,299.733639,0,0
2008-10-20 08:00:00,0.03346,0.195025,22.066297,18.402632,78.442685,964.590883,299.81033,0,0
2008-10-20 09:00:00,0.033961,0.203555,22.432513,20.653252,70.722869,965.14877,51.734127,0,0
2008-10-20 10:00:00,0.029947,0.211081,23.164946,19.003433,83.082205,964.834064,124.416083,27.459016,0
2008-10-20 11:00:00,0.025431,0.186997,23.538792,18.474156,87.073241,963.990082,224.290776,0.409836,0
2008-10-20 12:00:00,0.025431,0.191513,23.943156,20.600801,76.630746,963.818425,174.178134,11.065574,0
2008-10-20 13:00:00,0.020916,0.191011,24.301743,18.936677,86.319855,963.289147,99.978775,27.459016,0
2008-10-20 14:00:00,0.028944,0.182481,24.378038,17.921038,93.30536,962.902918,90.030747,10.655738,0
2008-10-20 15:00:00,0.021919,0.186495,24.309373,17.463284,97.143811,962.387946,67.779156,0,0
2008-10-20 16:00:00,0.025431,0.186997,24.111006,16.795728,99.356285,962.259203,111.35108,10.655738,0
2008-10-20 17:00:00,0.032958,0.182983,23.775307,16.180622,100.696166,962.445165,131.855192,0,0
2008-10-20 18:00:00,0.025431,0.186495,23.508274,16.309365,101.611673,962.516689,140.105043,0,0
2008-10-20 19:00:00,0.02493,0.191011,23.287018,16.080488,102.369826,962.373641,224.099046,10.655738,0
2008-10-20 20:00:00,0.028944,0.186997,23.119169,15.794393,102.388899,962.502384,247.654398,0.409836,0
2008-10-20 21:00:00,0.02493,0.190008,22.882654,14.998093,102.374595,961.915888,293.390127,0,0
2008-10-20 22:00:00,0.032456,0.19352,22.669028,14.37345,101.850086,961.658402,315.082963,0,0
2008-10-20 23:00:00,0.033961,0.187499,22.455402,14.053977,100.643715,961.486744,333.521874,0.409836,0
2008-10-21 00:00:00,0.028944,0.195025,22.241775,14.564181,100.591265,961.100515,315.066529,1.229508,0
2008-10-21 01:00:00,0.02493,0.194022,22.089185,14.168415,97.711234,960.685676,315.439033,0,0
2008-10-21 02:00:00,0.028944,0.191513,21.814523,13.910929,92.537669,960.227923,342.598901,0,0
2008-10-21 03:00:00,0.036972,0.194523,21.53986,13.672516,87.507152,960.056265,339.887297,0,0
2008-10-21 04:00:00,0.037474,0.190509,21.364382,13.968148,85.027656,959.984742,326.608652,0,0
2008-10-21 05:00:00,0.036972,0.203053,21.295716,14.316231,84.679573,959.941827,335.587076,0,0
2008-10-21 06:00:00,0.03346,0.191513,21.188903,15.08869,89.624261,960.170704,336.008881,0,0
2008-10-21 07:00:00,0.037474,0.199039,21.54749,17.735075,85.213618,960.7572,234.572961,6.147541,0
2008-10-21 08:00:00,0.03346,0.207569,22.127333,18.970055,81.460996,961.100515,254.397803,0.409836,0
2008-10-21 09:00:00,0.03346,0.203555,23.134428,20.348083,75.696166,961.186344,187.506081,10.245902,0
2008-10-21 10:00:00,0.025431,0.201548,24.141524,21.01564,71.237841,961.071905,209.752193,22.95082,0
2008-10-21 11:00:00,0.021417,0.192516,25.224914,20.648484,73.402632,960.084875,105.517021,9.836066,0
2008-10-21 12:00:00,0.017905,0.191011,25.59876,19.31337,82.514782,959.169369,96.960403,7.377049,0
2008-10-21 13:00:00,0.021417,0.186495,25.9192,19.227541,80.45966,958.969102,110.430777,17.622951,0
2008-10-21 14:00:00,0.025431,0.183485,26.018383,19.136944,83.592409,958.868968,88.124407,18.852459,0
2008-10-21 15:00:00,0.029446,0.178969,25.972606,18.836544,84.078772,958.568568,79.211719,0.409836,0
2008-10-21 16:00:00,0.021417,0.186997,25.682685,16.84341,94.816899,958.03929,82.854582,0,0
2008-10-21 17:00:00,0.021417,0.182983,25.346986,16.376121,98.617204,958.339691,82.849104,0,0
2008-10-21 18:00:00,0.025431,0.182983,24.996029,16.004196,100.019073,958.39691,83.139437,0,0
2008-10-21 19:00:00,0.021417,0.183987,24.637442,15.832539,101.196834,958.568568,83.128481,0,0
2008-10-21 20:00:00,0.021417,0.183485,24.20256,15.775319,101.711806,958.711615,169.691661,0,0
2008-10-21 21:00:00,0.025431,0.187499,23.72953,15.16975,101.749952,958.697311,284.570565,0,0
2008-10-21 22:00:00,0.025431,0.195527,23.439609,15.603662,97.577723,958.654396,249.834638,20.901639,0
2008-10-21 23:00:00,0.029446,0.186997,23.142058,15.06008,89.21419,958.296777,272.108141,0,0
2008-10-22 00:00:00,0.028442,0.190509,22.905543,14.397292,90.253672,957.967767,164.345144,0,0
2008-10-22 01:00:00,0.029446,0.195025,22.646139,13.529468,93.014496,957.495709,164.361578,0,0
2008-10-22 02:00:00,0.03346,0.199039,22.203628,13.505627,94.37345,957.08087,109.680293,0,0
2008-10-22 03:00:00,0.025933,0.195025,21.85267,13.987221,89.161739,956.894907,106.870085,0,0
2008-10-22 04:00:00,0.03346,0.194523,21.677192,13.996758,90.115392,956.923517,334.338094,0,0
2008-10-22 05:00:00,0.045502,0.191513,21.509342,13.672516,93.810795,957.05226,334.343572,0,0
2008-10-22 06:00:00,0.046004,0.194523,21.501713,14.821667,90.964143,957.538623,335.532296,0,0
2008-10-22 07:00:00,0.037474,0.19352,21.845041,17.954415,83.420751,958.482739,53.443259,0,0.2
2008-10-22 08:00:00,0.032456,0.195025,22.386736,19.97139,75.98703,958.897578,101.457832,0,0
2008-10-22 09:00:00,0.02493,0.191011,23.317536,19.036811,80.793439,959.212283,53.037888,14.754098,0
2008-10-22 10:00:00,0.02493,0.191513,23.805825,19.222773,80.330917,958.954797,109.181796,22.540984,0
2008-10-22 11:00:00,0.029446,0.182481,24.393297,18.9033,80.702842,957.967767,113.734005,39.344262,0
2008-10-22 12:00:00,0.025431,0.191011,24.744255,18.674423,83.191875,957.839023,88.891325,35.245902,0
2008-10-22 13:00:00,0.025431,0.186997,25.202026,19.074957,79.620446,958.053595,96.702937,11.885246,0
2008-10-22 14:00:00,0.020916,0.173951,25.28595,18.173755,80.059126,957.967767,99.934951,7.377049,0
2008-10-22 15:00:00,0.020916,0.170439,25.14099,17.439443,86.782377,958.168034,185.588785,0,0
2008-10-22 16:00:00,0.020916,0.182983,24.82055,16.509632,91.707992,958.082205,216.32578,0,0
2008-10-22 17:00:00,0.020414,0.186495,24.416186,16.233073,95.322335,958.411215,227.429664,36.065574,0
2008-10-22 18:00:00,0.028944,0.174453,24.164412,16.142476,97.773221,957.939157,232.820005,0,0
2008-10-22 19:00:00,0.024428,0.191011,24.019451,16.280755,99.804501,957.395575,30.808209,0,0
2008-10-22 20:00:00,0.029446,0.182481,23.813455,16.199695,101.339882,957.967767,84.530846,0,0
2008-10-22 21:00:00,0.028944,0.186495,23.615087,16.013733,101.611673,957.924852,85.034821,0,0
2008-10-22 22:00:00,0.02493,0.182481,23.447238,15.908831,101.239748,957.524318,266.082353,0,0
2008-10-22 23:00:00,0.028442,0.186997,23.218353,15.284188,101.630746,957.324051,265.901579,0,0
2008-10-23 00:00:00,0.032958,0.190509,22.981838,15.30803,101.034713,957.238222,267.062913,0,0
2008-10-23 01:00:00,0.024428,0.186495,22.7911,15.136372,99.933244,957.095175,292.13019,1.229508,0
2008-10-23 02:00:00,0.02794,0.194022,22.554585,14.740607,97.401297,957.023651,281.880873,0.819672,0
2008-10-23 03:00:00,0.025431,0.191011,22.348589,15.069617,95.63704,957.109479,292.086366,0,0
2008-10-23 04:00:00,0.029446,0.190509,22.257034,15.288957,95.150677,957.395575,292.962844,0,0
2008-10-23 05:00:00,0.032958,0.186495,22.188369,15.298493,95.575052,957.467099,293.198398,0,0
2008-10-23 06:00:00,0.02493,0.190509,22.188369,16.399962,95.131604,958.339691,263.173541,22.540984,0
2008-10-23 07:00:00,0.029446,0.186997,22.447772,17.510967,88.479878,958.997711,234.468879,20.081967,0
2008-10-23 08:00:00,0.028442,0.186495,22.63088,18.183292,87.893382,959.627122,234.824949,1.229508,0
2008-10-23 09:00:00,0.02493,0.191011,22.958949,18.645813,82.071333,959.77017,224.750927,11.065574,0
2008-10-23 10:00:00,0.024428,0.187499,23.393832,19.86172,78.247187,959.970437,222.663813,18.852459,0
2008-10-23 11:00:00,0.02493,0.191011,23.828714,19.246615,82.171467,959.627122,135.377539,22.540984,0
2008-10-23 12:00:00,0.021417,0.191513,24.286484,19.661453,80.531184,959.355331,118.439597,14.754098,0
2008-10-23 13:00:00,0.021417,0.174955,24.522999,19.218005,79.300973,959.05493,156.48423,6.967213,0
2008-10-23 14:00:00,0.017905,0.182983,24.622183,17.954415,88.260538,959.08354,89.351476,13.52459,0
2008-10-23 15:00:00,0.02493,0.178969,24.454334,17.525272,91.126264,958.997711,71.306981,9.836066,0
2008-10-23 16:00:00,0.020414,0.178467,24.263596,16.867252,94.144574,959.012016,83.238041,0,0
2008-10-23 17:00:00,0.025431,0.182481,24.164412,16.647912,96.814801,959.484074,114.007904,0,0
2008-10-23 18:00:00,0.02493,0.178467,24.011822,16.509632,90.124928,960.056265,54.04036,0,0
2008-10-23 19:00:00,0.02493,0.18198,23.859232,16.528705,92.733168,960.370971,100.521096,0,0.2
2008-10-23 20:00:00,0.02493,0.194523,23.630346,15.894526,101.134846,960.728591,14.078431,0.409836,5
2008-10-23 21:00:00,0.024428,0.199039,23.493015,15.594126,102.922945,960.900248,94.572,0,13.8
2008-10-23 22:00:00,0.032456,0.194523,23.378573,15.846843,103.81461,960.771505,91.750835,0,4.6
2008-10-23 23:00:00,0.026435,0.194523,23.2565,16.013733,104.024414,960.843029,91.745357,0,0
2008-10-24 00:00:00,0.025431,0.194022,23.142058,15.918367,104.072096,960.514019,91.739879,0,0.2
2008-10-24 01:00:00,0.020916,0.199039,22.997097,15.622735,104.2819,960.585543,140.357031,0,0
2008-10-24 02:00:00,0.028944,0.199039,22.890284,15.679954,104.186534,960.328056,273.784405,1.229508,1
2008-10-24 03:00:00,0.029446,0.199039,22.707176,15.398627,103.747854,960.285142,283.173678,0,0
2008-10-24 04:00:00,0.029446,0.203053,22.48592,14.878886,102.632081,960.113485,307.074144,0,0
2008-10-24 05:00:00,0.030951,0.215095,22.356218,14.654778,102.365058,960.39958,308.339559,0,0
2008-10-24 06:00:00,0.033961,0.207569,22.157851,14.902727,101.053786,960.857334,311.500359,0,0
2008-10-24 07:00:00,0.026435,0.207067,22.295182,17.892428,94.177952,961.586878,280.396338,0,0
2008-10-24 08:00:00,0.02493,0.207569,22.691917,19.179859,82.123784,962.10185,241.979202,0,0
2008-10-24 09:00:00,0.025431,0.212085,23.149687,17.344078,95.250811,962.45947,79.639002,0,0
2008-10-24 10:00:00,0.029446,0.215597,23.584569,18.040244,89.137898,962.588213,104.180392,3.688525,0
2008-10-24 11:00:00,0.020916,0.207067,24.20256,20.066756,80.149723,962.530994,108.814771,17.213115,0
2008-10-24 12:00:00,0.021919,0.200043,24.622183,18.73641,89.395384,961.644097,145.440604,9.42623,0
2008-10-24 13:00:00,0.025431,0.216099,24.683219,17.949647,91.059508,961.229258,96.127749,22.95082,0
2008-10-24 14:00:00,0.021417,0.204057,24.553517,17.081823,95.160214,961.000381,84.771878,1.229508,0.2
2008-10-24 15:00:00,0.020916,0.207569,24.332261,16.929239,95.446309,961.11482,73.120195,1.639344,0
2008-10-24 16:00:00,0.020916,0.215597,24.049969,16.333206,97.267786,961.315087,67.702464,0.409836,0
2008-10-24 17:00:00,0.028944,0.211583,23.805825,16.10433,98.855617,961.872973,33.821103,0,0
2008-10-24 18:00:00,0.028944,0.211583,23.622717,16.066183,99.814038,962.545298,64.169162,0,0
2008-10-24 19:00:00,0.02493,0.212085,23.370943,15.803929,99.194164,962.845699,64.076036,0,0
2008-10-24 20:00:00,0.029446,0.220113,23.134428,16.008964,96.852947,963.131795,336.44712,0,0
2008-10-24 21:00:00,0.028944,0.212085,22.981838,16.066183,96.390425,963.217623,241.343755,0.409836,0
2008-10-24 22:00:00,0.02493,0.224127,22.875025,16.07572,93.41503,963.003052,258.506294,4.918033,0
2008-10-24 23:00:00,0.021417,0.228141,22.714805,16.337974,86.639329,962.530994,285.666163,19.672131,0
2008-10-25 00:00:00,0.025431,0.228141,22.562215,16.080488,88.251001,962.445165,11.207965,0,0
2008-10-25 01:00:00,0.02493,0.219611,22.310441,15.079153,95.031471,961.944497,337.42768,0,0
2008-10-25 02:00:00,0.032958,0.224127,22.127333,15.036239,93.209994,961.472439,329.320256,0,0
2008-10-25 03:00:00,0.028442,0.220113,21.906077,14.84074,94.139805,961.400916,33.766323,0,0
2008-10-25 04:00:00,0.029446,0.227138,21.70008,14.51173,93.996758,961.658402,36.861387,0.409836,0
2008-10-25 05:00:00,0.037975,0.228141,21.516972,14.282853,95.927904,961.844364,36.22594,0,0
2008-10-25 06:00:00,0.037975,0.223625,21.372011,14.917032,97.077055,962.402251,36.22594,0,0
2008-10-25 07:00:00,0.037975,0.219611,21.677192,18.412169,87.545298,963.560938,91.942565,0.409836,0
2008-10-25 08:00:00,0.029446,0.248211,22.17311,19.675758,76.630746,963.832729,96.675547,10.245902,0
2008-10-25 09:00:00,0.025933,0.224127,23.149687,18.865154,88.25577,964.10452,113.536797,24.590164,0
2008-10-25 10:00:00,0.021919,0.220113,23.950786,20.014305,76.497234,964.49075,104.613153,3.688525,0
2008-10-25 11:00:00,0.012888,0.208071,24.66796,19.394431,81.909212,963.875644,123.046586,3.688525,0
2008-10-25 12:00:00,0.02493,0.212587,24.957881,19.327675,84.135991,963.746901,116.555169,6.557377,0
2008-10-25 13:00:00,0.021417,0.212085,25.369875,19.027274,81.14629,963.303452,50.068818,20.081967,0
2008-10-25 14:00:00,0.021417,0.216601,25.400393,17.658783,94.778753,963.160404,45.418006,0,1.2
2008-10-25 15:00:00,0.021919,0.208573,25.209655,17.067519,99.403967,963.189014,39.605859,0.409836,0
2008-10-25 16:00:00,0.021417,0.212587,24.82818,16.15678,101.273126,963.546634,36.428626,6.967213,2.4
2008-10-25 17:00:00,0.028944,0.232657,24.469593,15.889758,102.489033,963.718291,61.632853,4.508197,0
2008-10-25 18:00:00,0.020916,0.216099,24.111006,15.63704,103.34732,964.204654,38.373312,0.409836,0
2008-10-25 19:00:00,0.029947,0.216099,23.73716,15.260347,103.452222,964.319092,40.055055,0,0
2008-10-25 20:00:00,0.029446,0.236169,23.454868,15.327103,103.890902,964.619493,40.438514,6.967213,0
2008-10-25 21:00:00,0.025431,0.268783,23.279389,15.322335,103.919512,964.605188,123.095888,20.491803,0
2008-10-25 22:00:00,0.025431,0.216099,23.081022,15.522602,104.043487,964.619493,25.023453,0,0
2008-10-25 23:00:00,0.02493,0.240183,22.852136,15.184055,103.609575,964.347702,27.559762,0,0
2008-10-26 00:00:00,0.024428,0.232657,22.661398,15.594126,103.995804,964.218959,25.198749,0,0
2008-10-26 01:00:00,0.028944,0.231653,22.592733,15.455846,103.900439,963.861339,90.123873,0,0
2008-10-26 02:00:00,0.028944,0.231653,22.31807,14.788289,103.547587,963.403586,25.982101,0,0
2008-10-26 03:00:00,0.025933,0.232155,22.203628,14.998093,103.04692,963.317757,39.644205,0.409836,0
2008-10-26 04:00:00,0.025933,0.228643,22.066297,14.988556,102.722678,963.060271,39.118318,0,0
2008-10-26 05:00:00,0.025431,0.224127,22.058667,15.145909,103.938585,963.360671,94.183062,0.409836,0
2008-10-26 06:00:00,0.021417,0.228141,21.921336,15.241274,104.496471,963.80412,275.060777,0,0
2008-10-26 07:00:00,0.025431,0.227639,21.928965,15.613199,104.444021,964.018692,275.077211,0,0.2
2008-10-26 08:00:00,0.025933,0.232155,21.997631,15.865916,103.271028,964.218959,36.762783,0,0
2008-10-26 09:00:00,0.02493,0.233159,22.3257,17.09136,95.474919,964.505054,96.50573,0.409836,0
2008-10-26 10:00:00,0.025431,0.244699,22.379107,16.419035,97.105665,963.918558,98.11078,18.852459,0
2008-10-26 11:00:00,0.02493,0.23366,22.295182,15.522602,102.374595,963.174709,84.640406,10.245902,1.2
2008-10-26 12:00:00,0.025431,0.288854,22.081556,13.844173,105.683769,962.273508,80.581216,0.819672,24
2008-10-26 13:00:00,0.025431,0.252727,21.982372,14.406828,106.718482,962.287812,67.664118,12.295082,5
2008-10-26 14:00:00,0.024428,0.235166,21.85267,14.306695,107.033187,962.116155,22.278981,0.409836,4
2008-10-26 15:00:00,0.029446,0.240685,21.845041,14.797826,107.090406,961.400916,23.056855,0,0
2008-10-26 16:00:00,0.028944,0.243194,21.753487,14.521266,107.071333,961.472439,22.963729,0,0
2008-10-26 17:00:00,0.030449,0.240183,21.478824,14.316231,107.343124,961.472439,12.429557,0,0
2008-10-26 18:00:00,0.042491,0.240183,21.318605,13.710662,107.219149,961.400916,10.200015,0,0
2008-10-26 19:00:00,0.03346,0.242692,21.051572,13.133702,107.414648,961.687011,10.194537,0,0
2008-10-26 20:00:00,0.029446,0.248713,20.754021,12.656876,107.524318,961.501049,334.32166,0,0
2008-10-26 21:00:00,0.02493,0.260254,20.540394,12.847606,105.288003,961.243563,342.692027,0,0
2008-10-26 22:00:00,0.029446,0.252225,20.250473,12.566279,100.104902,960.871638,328.997055,4.918033,0
2008-10-26 23:00:00,0.02493,0.256741,20.128401,12.61873,96.094793,960.42819,334.288792,0,0
2008-10-27 00:00:00,0.029446,0.264769,19.960552,12.69979,97.959184,960.027656,335.937667,0,0
2008-10-27 01:00:00,0.029446,0.256239,19.708778,12.246805,100.176426,959.526988,338.747875,0,0
2008-10-27 02:00:00,0.025431,0.264769,19.640112,12.323097,97.472821,959.212283,336.923705,0,0
2008-10-27 03:00:00,0.033961,0.260755,19.281525,11.989319,94.788289,959.026321,296.627619,0,0
2008-10-27 04:00:00,0.03346,0.260254,19.106046,12.251574,92.528133,958.969102,323.5355,0,0
2008-10-27 05:00:00,0.029446,0.268282,18.976345,11.870113,94.344841,958.711615,353.450797,0,0
2008-10-27 06:00:00,0.03346,0.268783,18.869532,14.440206,85.919321,958.868968,336.217044,0,0
2008-10-27 07:00:00,0.029446,0.272296,19.418856,18.464619,72.596796,959.312417,351.736187,0,0.2
2008-10-27 08:00:00,0.02493,0.277313,20.036847,20.457753,63.08888,959.698646,233.24181,0,0
2008-10-27 09:00:00,0.032958,0.265271,21.318605,19.179859,75.267023,960.084875,224.811185,3.688525,0
2008-10-27 10:00:00,0.021919,0.269787,22.768212,19.523174,62.192447,959.612817,242.351705,57.786885,0
2008-10-27 11:00:00,0.021919,0.265773,23.996563,20.071524,61.88251,958.997711,243.469215,58.606557,0
2008-10-27 12:00:00,0.013891,0.282331,24.965511,20.615106,60.094412,958.311081,231.697017,50,0
2008-10-27 13:00:00,0.017905,0.254232,25.316468,21.48293,57.018882,957.71028,245.923354,46.311475,0
2008-10-27 14:00:00,0.017905,0.249215,25.728462,20.801068,73.57429,957.266832,182.762142,16.393443,0
2008-10-27 15:00:00,0.021919,0.245703,25.59876,17.692161,91.46481,956.637421,231.614847,9.016393,0
2008-10-27 16:00:00,0.021417,0.245201,25.186767,16.98169,97.959184,956.508678,228.015808,0,0
2008-10-27 17:00:00,0.021417,0.244699,24.812921,16.175854,100.815373,956.522983,91.268772,0,0
2008-10-27 18:00:00,0.02493,0.244699,24.454334,15.532138,101.816708,956.580202,45.007156,0,0
2008-10-27 19:00:00,0.025431,0.252727,24.027081,14.998093,100.371924,956.42285,24.590692,0,0
2008-10-27 20:00:00,0.02493,0.252727,23.561681,14.526035,100.162121,956.565897,18.93193,0,0
2008-10-27 21:00:00,0.03346,0.252727,23.187835,14.330536,97.291627,956.337021,14.450935,0,0
2008-10-27 22:00:00,0.025431,0.252225,22.737694,14.444974,95.026702,956.236887,342.998795,0,0
2008-10-27 23:00:00,0.029446,0.256741,22.279923,14.416365,91.665077,955.822048,282.236942,0,0
2008-10-28 00:00:00,0.020916,0.265271,21.982372,14.607095,89.280946,956.165363,248.936248,35.245902,0
2008-10-28 01:00:00,0.028442,0.252727,21.661933,15.904063,81.313179,955.922182,251.302739,31.147541,0
2008-10-28 02:00:00,0.036972,0.260755,21.310975,15.293725,81.151059,955.278467,261.004257,0,0
